Hostname,Date,Value
KYINDMAIL01.corp.local,05/09/2016 21:00:00,90.99280548
KYINDMAIL01.corp.local,05/09/2016 19:00:00,90.99329424
KYINDMAIL01.corp.local,05/09/2016 18:00:00,90.99671555
KYINDMAIL01.corp.local,05/09/2016 16:00:00,91.00502491
KYINDMAIL01.corp.local,05/09/2016 15:00:00,91.01040125
KYINDMAIL01.corp.local,05/09/2016 13:00:00,91.00795698
KYINDMAIL01.corp.local,05/09/2016 12:00:00,91.01137876
KYINDMAIL01.corp.local,05/09/2016 10:00:00,91.01528931
KYINDMAIL01.corp.local,05/09/2016 09:00:00,91.01480055
KYINDMAIL01.corp.local,05/09/2016 07:00:00,91.01284504
KYINDMAIL01.corp.local,05/09/2016 06:00:00,91.0089345
KYINDMAIL01.corp.local,05/09/2016 04:00:00,91.00258064
KYINDMAIL01.corp.local,05/09/2016 03:00:00,91.00062561
KYINDMAIL01.corp.local,05/09/2016 01:00:00,91.00453567
KYINDMAIL01.corp.local,05/09/2016 00:00:00,91.00111437
KYINDMAIL01.corp.local,04/09/2016 22:00:00,91.00013685
KYINDMAIL01.corp.local,04/09/2016 21:00:00,91.00795698
KYINDMAIL01.corp.local,04/09/2016 19:00:00,91.00844574
KYINDMAIL01.corp.local,04/09/2016 18:00:00,91.00502443
KYINDMAIL01.corp.local,04/09/2016 16:00:00,91.00404692
KYINDMAIL01.corp.local,04/09/2016 15:00:00,91.00649071
KYINDMAIL01.corp.local,04/09/2016 13:00:00,91.0089345
KYINDMAIL01.corp.local,04/09/2016 12:00:00,91.00844574
KYINDMAIL01.corp.local,04/09/2016 10:00:00,91.00844574
KYINDMAIL01.corp.local,04/09/2016 09:00:00,91.00795698
KYINDMAIL01.corp.local,04/09/2016 07:00:00,91.00746822
KYINDMAIL01.corp.local,04/09/2016 06:00:00,91.00551319
KYINDMAIL01.corp.local,04/09/2016 04:00:00,91.00404692
KYINDMAIL01.corp.local,04/09/2016 03:00:00,91.00404692
KYINDMAIL01.corp.local,04/09/2016 01:00:00,90.99671555
KYINDMAIL01.corp.local,04/09/2016 00:00:00,90.98987293
KYINDMAIL01.corp.local,03/09/2016 22:00:00,90.99182796
KYINDMAIL01.corp.local,03/09/2016 21:00:00,90.99427175
KYINDMAIL01.corp.local,03/09/2016 19:00:00,90.99476051
KYINDMAIL01.corp.local,03/09/2016 18:00:00,90.99427175
KYINDMAIL01.corp.local,03/09/2016 16:00:00,90.99622679
KYINDMAIL01.corp.local,03/09/2016 15:00:00,90.95028162
KYINDMAIL01.corp.local,03/09/2016 13:00:00,90.95077038
KYINDMAIL01.corp.local,03/09/2016 12:00:00,90.99915934
KYINDMAIL01.corp.local,03/09/2016 10:00:00,90.99818182
KYINDMAIL01.corp.local,03/09/2016 09:00:00,90.99769306
KYINDMAIL01.corp.local,03/09/2016 07:00:00,90.9972043
KYINDMAIL01.corp.local,03/09/2016 06:00:00,90.9972043
KYINDMAIL01.corp.local,03/09/2016 04:00:00,90.9972043
KYINDMAIL01.corp.local,03/09/2016 03:00:00,90.99769306
KYINDMAIL01.corp.local,03/09/2016 01:00:00,90.9972043
KYINDMAIL01.corp.local,03/09/2016 00:00:00,90.99280548
KYINDMAIL01.corp.local,02/09/2016 22:00:00,90.98938417
KYINDMAIL01.corp.local,02/09/2016 21:00:00,90.98596239
KYINDMAIL01.corp.local,02/09/2016 19:00:00,90.98302937
KYINDMAIL01.corp.local,02/09/2016 18:00:00,90.98351812
KYINDMAIL01.corp.local,02/09/2016 16:00:00,90.98449564
KYINDMAIL01.corp.local,02/09/2016 15:00:00,90.98254061
KYINDMAIL01.corp.local,02/09/2016 13:00:00,90.97765303
KYINDMAIL01.corp.local,02/09/2016 12:00:00,90.97569799
KYINDMAIL01.corp.local,02/09/2016 10:00:00,90.97423172
KYINDMAIL01.corp.local,02/09/2016 09:00:00,90.9698329
KYINDMAIL01.corp.local,02/09/2016 07:00:00,90.97129917
KYINDMAIL01.corp.local,02/09/2016 06:00:00,90.97520924
KYINDMAIL01.corp.local,02/09/2016 04:00:00,90.97374296
KYINDMAIL01.corp.local,02/09/2016 03:00:00,90.97178793
KYINDMAIL01.corp.local,02/09/2016 01:00:00,90.97374296
KYINDMAIL01.corp.local,02/09/2016 00:00:00,90.97716427
KYINDMAIL01.corp.local,01/09/2016 22:00:00,90.97960806
KYINDMAIL01.corp.local,01/09/2016 21:00:00,90.96983242
KYINDMAIL01.corp.local,01/09/2016 19:00:00,90.96347856
KYINDMAIL01.corp.local,01/09/2016 18:00:00,90.96690035
KYINDMAIL01.corp.local,01/09/2016 16:00:00,90.96445608
KYINDMAIL01.corp.local,01/09/2016 15:00:00,90.95663547
KYINDMAIL01.corp.local,01/09/2016 13:00:00,90.94783783
KYINDMAIL01.corp.local,01/09/2016 12:00:00,90.94197226
KYINDMAIL01.corp.local,01/09/2016 10:00:00,90.94246101
KYINDMAIL01.corp.local,01/09/2016 09:00:00,90.94637155
KYINDMAIL01.corp.local,01/09/2016 07:00:00,90.94539404
KYINDMAIL01.corp.local,01/09/2016 06:00:00,90.94343901
KYINDMAIL01.corp.local,01/09/2016 04:00:00,90.94099474
KYINDMAIL01.corp.local,01/09/2016 03:00:00,90.93952799
KYINDMAIL01.corp.local,01/09/2016 01:00:00,90.93855047
KYINDMAIL01.corp.local,01/09/2016 00:00:00,90.93512917
KYINDMAIL01.corp.local,31/08/2016 22:00:00,90.93366289
KYINDMAIL01.corp.local,31/08/2016 21:00:00,90.93366289
KYINDMAIL01.corp.local,31/08/2016 19:00:00,90.93073034
KYINDMAIL01.corp.local,31/08/2016 18:00:00,90.92730904
KYINDMAIL01.corp.local,31/08/2016 16:00:00,90.92291021
KYINDMAIL01.corp.local,31/08/2016 15:00:00,90.91704464
KYINDMAIL01.corp.local,31/08/2016 13:00:00,90.91508913
KYINDMAIL01.corp.local,31/08/2016 12:00:00,90.91606665
KYINDMAIL01.corp.local,31/08/2016 10:00:00,90.91460037
KYINDMAIL01.corp.local,31/08/2016 09:00:00,90.91117907
KYINDMAIL01.corp.local,31/08/2016 07:00:00,90.91020155
KYINDMAIL01.corp.local,31/08/2016 06:00:00,90.91362286
KYINDMAIL01.corp.local,31/08/2016 04:00:00,90.91411161
KYINDMAIL01.corp.local,31/08/2016 03:00:00,90.90873527
KYINDMAIL01.corp.local,31/08/2016 01:00:00,90.90433645
KYINDMAIL01.corp.local,31/08/2016 00:00:00,90.90091515
KYINDMAIL01.corp.local,30/08/2016 22:00:00,90.89749384
KYINDMAIL01.corp.local,30/08/2016 21:00:00,90.89993763
KYINDMAIL01.corp.local,30/08/2016 19:00:00,90.90091515
KYINDMAIL01.corp.local,30/08/2016 18:00:00,90.90287018
KYINDMAIL01.corp.local,30/08/2016 16:00:00,90.90384769
KYINDMAIL01.corp.local,30/08/2016 15:00:00,90.84763813
KYINDMAIL01.corp.local,30/08/2016 13:00:00,90.84030628
KYINDMAIL01.corp.local,30/08/2016 12:00:00,90.88087511
KYINDMAIL01.corp.local,30/08/2016 10:00:00,90.8833189
KYINDMAIL01.corp.local,30/08/2016 09:00:00,90.89065027
KYINDMAIL01.corp.local,30/08/2016 07:00:00,90.88967276
KYINDMAIL01.corp.local,30/08/2016 06:00:00,90.88967276
KYINDMAIL01.corp.local,30/08/2016 04:00:00,90.89065027
KYINDMAIL01.corp.local,30/08/2016 03:00:00,90.89065027
KYINDMAIL01.corp.local,30/08/2016 01:00:00,90.89113903
KYINDMAIL01.corp.local,30/08/2016 00:00:00,90.88722897
KYINDMAIL01.corp.local,29/08/2016 22:00:00,90.88087511
KYINDMAIL01.corp.local,29/08/2016 21:00:00,90.87207699
KYINDMAIL01.corp.local,29/08/2016 19:00:00,90.85888004
KYINDMAIL01.corp.local,29/08/2016 18:00:00,90.84959364
KYINDMAIL01.corp.local,29/08/2016 16:00:00,90.84177303
KYINDMAIL01.corp.local,29/08/2016 15:00:00,90.78214216
KYINDMAIL01.corp.local,29/08/2016 13:00:00,90.77432203
KYINDMAIL01.corp.local,29/08/2016 12:00:00,90.81977797
KYINDMAIL01.corp.local,29/08/2016 10:00:00,90.82222176
KYINDMAIL01.corp.local,29/08/2016 09:00:00,90.82319927
KYINDMAIL01.corp.local,29/08/2016 07:00:00,90.8173337
KYINDMAIL01.corp.local,29/08/2016 06:00:00,90.81537867
KYINDMAIL01.corp.local,29/08/2016 04:00:00,90.81000233
KYINDMAIL01.corp.local,29/08/2016 03:00:00,90.8056035
KYINDMAIL01.corp.local,29/08/2016 01:00:00,90.80804729
KYINDMAIL01.corp.local,29/08/2016 00:00:00,90.8056035
KYINDMAIL01.corp.local,28/08/2016 22:00:00,90.80120468
KYINDMAIL01.corp.local,28/08/2016 21:00:00,90.79876041
KYINDMAIL01.corp.local,28/08/2016 19:00:00,90.79827166
KYINDMAIL01.corp.local,28/08/2016 18:00:00,90.79876089
KYINDMAIL01.corp.local,28/08/2016 16:00:00,90.79827213
KYINDMAIL01.corp.local,28/08/2016 15:00:00,90.80169344
KYINDMAIL01.corp.local,28/08/2016 13:00:00,90.80413723
KYINDMAIL01.corp.local,28/08/2016 12:00:00,90.80267096
KYINDMAIL01.corp.local,28/08/2016 10:00:00,90.79729414
KYINDMAIL01.corp.local,28/08/2016 09:00:00,90.79191732
KYINDMAIL01.corp.local,28/08/2016 07:00:00,90.79093981
KYINDMAIL01.corp.local,28/08/2016 06:00:00,90.78800726
KYINDMAIL01.corp.local,28/08/2016 04:00:00,90.78458595
KYINDMAIL01.corp.local,28/08/2016 03:00:00,90.78605223
KYINDMAIL01.corp.local,28/08/2016 01:00:00,90.78556347
KYINDMAIL01.corp.local,28/08/2016 00:00:00,90.78263092
KYINDMAIL01.corp.local,27/08/2016 22:00:00,90.7816534
KYINDMAIL01.corp.local,27/08/2016 21:00:00,90.78605223
KYINDMAIL01.corp.local,27/08/2016 19:00:00,90.79533911
KYINDMAIL01.corp.local,27/08/2016 18:00:00,90.79924965
KYINDMAIL01.corp.local,27/08/2016 16:00:00,90.79436159
KYINDMAIL01.corp.local,27/08/2016 15:00:00,90.78898478
KYINDMAIL01.corp.local,27/08/2016 13:00:00,90.79093981
KYINDMAIL01.corp.local,27/08/2016 12:00:00,90.7933836
KYINDMAIL01.corp.local,27/08/2016 10:00:00,90.79582787
KYINDMAIL01.corp.local,27/08/2016 09:00:00,90.80022716
KYINDMAIL01.corp.local,27/08/2016 07:00:00,90.79680538
KYINDMAIL01.corp.local,27/08/2016 06:00:00,90.74206209
KYINDMAIL01.corp.local,27/08/2016 04:00:00,90.73912954
KYINDMAIL01.corp.local,27/08/2016 03:00:00,90.78556347
KYINDMAIL01.corp.local,27/08/2016 01:00:00,90.78507471
KYINDMAIL01.corp.local,27/08/2016 00:00:00,90.7816534
KYINDMAIL01.corp.local,26/08/2016 22:00:00,90.7782321
KYINDMAIL01.corp.local,26/08/2016 21:00:00,90.77236652
KYINDMAIL01.corp.local,26/08/2016 19:00:00,90.76503468
KYINDMAIL01.corp.local,26/08/2016 18:00:00,90.76112461
KYINDMAIL01.corp.local,26/08/2016 16:00:00,90.75672579
KYINDMAIL01.corp.local,26/08/2016 15:00:00,90.75037146
KYINDMAIL01.corp.local,26/08/2016 13:00:00,90.74499464
KYINDMAIL01.corp.local,26/08/2016 12:00:00,90.74206209
KYINDMAIL01.corp.local,26/08/2016 10:00:00,90.74597263
KYINDMAIL01.corp.local,26/08/2016 09:00:00,90.7498827
KYINDMAIL01.corp.local,26/08/2016 07:00:00,90.75037146
KYINDMAIL01.corp.local,26/08/2016 06:00:00,90.75134945
KYINDMAIL01.corp.local,26/08/2016 04:00:00,90.74206257
KYINDMAIL01.corp.local,26/08/2016 03:00:00,90.74108458
KYINDMAIL01.corp.local,26/08/2016 01:00:00,90.74792719
KYINDMAIL01.corp.local,26/08/2016 00:00:00,90.74108458
KYINDMAIL01.corp.local,25/08/2016 22:00:00,90.73424196
KYINDMAIL01.corp.local,25/08/2016 21:00:00,90.7337532
KYINDMAIL01.corp.local,25/08/2016 19:00:00,90.73082066
KYINDMAIL01.corp.local,25/08/2016 18:00:00,90.73179817
KYINDMAIL01.corp.local,25/08/2016 16:00:00,90.73473072
KYINDMAIL01.corp.local,25/08/2016 15:00:00,90.73668575
KYINDMAIL01.corp.local,25/08/2016 13:00:00,90.7396183
KYINDMAIL01.corp.local,25/08/2016 12:00:00,90.73717451
KYINDMAIL01.corp.local,25/08/2016 10:00:00,90.73326445
KYINDMAIL01.corp.local,25/08/2016 09:00:00,90.73130941
KYINDMAIL01.corp.local,25/08/2016 07:00:00,90.73082066
KYINDMAIL01.corp.local,25/08/2016 06:00:00,90.73130941
KYINDMAIL01.corp.local,25/08/2016 04:00:00,90.73277569
KYINDMAIL01.corp.local,25/08/2016 03:00:00,90.73326445
KYINDMAIL01.corp.local,25/08/2016 01:00:00,90.73277569
KYINDMAIL01.corp.local,25/08/2016 00:00:00,90.72691011
KYINDMAIL01.corp.local,24/08/2016 22:00:00,90.72348833
KYINDMAIL01.corp.local,24/08/2016 21:00:00,90.72642136
KYINDMAIL01.corp.local,24/08/2016 19:00:00,90.72251129
KYINDMAIL01.corp.local,24/08/2016 18:00:00,90.71615696
KYINDMAIL01.corp.local,24/08/2016 16:00:00,90.65896988
KYINDMAIL01.corp.local,24/08/2016 15:00:00,90.66141367
KYINDMAIL01.corp.local,24/08/2016 13:00:00,90.71860075
KYINDMAIL01.corp.local,24/08/2016 12:00:00,90.71713448
KYINDMAIL01.corp.local,24/08/2016 10:00:00,90.7156682
KYINDMAIL01.corp.local,24/08/2016 09:00:00,90.71224689
KYINDMAIL01.corp.local,24/08/2016 07:00:00,90.71224689
KYINDMAIL01.corp.local,24/08/2016 06:00:00,90.71615696
KYINDMAIL01.corp.local,24/08/2016 04:00:00,90.71860075
KYINDMAIL01.corp.local,24/08/2016 03:00:00,90.71957827
KYINDMAIL01.corp.local,24/08/2016 01:00:00,90.71469068
KYINDMAIL01.corp.local,24/08/2016 00:00:00,90.70833683
KYINDMAIL01.corp.local,23/08/2016 22:00:00,90.70882559
KYINDMAIL01.corp.local,23/08/2016 21:00:00,90.71273565
KYINDMAIL01.corp.local,23/08/2016 19:00:00,90.71517944
KYINDMAIL01.corp.local,23/08/2016 18:00:00,90.71615696
KYINDMAIL01.corp.local,23/08/2016 16:00:00,90.7156682
KYINDMAIL01.corp.local,23/08/2016 15:00:00,90.70882559
KYINDMAIL01.corp.local,23/08/2016 13:00:00,90.70735931
KYINDMAIL01.corp.local,23/08/2016 12:00:00,90.70687008
KYINDMAIL01.corp.local,23/08/2016 10:00:00,90.7010045
KYINDMAIL01.corp.local,23/08/2016 09:00:00,90.69953823
KYINDMAIL01.corp.local,23/08/2016 07:00:00,90.70491505
KYINDMAIL01.corp.local,23/08/2016 06:00:00,90.70931435
KYINDMAIL01.corp.local,23/08/2016 04:00:00,90.7098031
KYINDMAIL01.corp.local,23/08/2016 03:00:00,90.70882559
KYINDMAIL01.corp.local,23/08/2016 01:00:00,90.70589304
KYINDMAIL01.corp.local,23/08/2016 00:00:00,90.70589304
KYINDMAIL01.corp.local,22/08/2016 22:00:00,90.70491552
KYINDMAIL01.corp.local,22/08/2016 21:00:00,90.69758367
KYINDMAIL01.corp.local,22/08/2016 19:00:00,90.68683052
KYINDMAIL01.corp.local,22/08/2016 18:00:00,90.68145418
KYINDMAIL01.corp.local,22/08/2016 16:00:00,90.6824317
KYINDMAIL01.corp.local,22/08/2016 15:00:00,90.67852116
KYINDMAIL01.corp.local,22/08/2016 13:00:00,90.67021179
KYINDMAIL01.corp.local,22/08/2016 12:00:00,90.61546898
KYINDMAIL01.corp.local,22/08/2016 10:00:00,90.61107016
KYINDMAIL01.corp.local,22/08/2016 09:00:00,90.66532421
KYINDMAIL01.corp.local,22/08/2016 07:00:00,90.66923428
KYINDMAIL01.corp.local,22/08/2016 06:00:00,90.67412233
KYINDMAIL01.corp.local,22/08/2016 04:00:00,90.67265606
KYINDMAIL01.corp.local,22/08/2016 03:00:00,90.66434669
KYINDMAIL01.corp.local,22/08/2016 01:00:00,90.66434669
KYINDMAIL01.corp.local,22/08/2016 00:00:00,90.66385794
KYINDMAIL01.corp.local,21/08/2016 22:00:00,90.66141415
KYINDMAIL01.corp.local,21/08/2016 21:00:00,90.65994787
KYINDMAIL01.corp.local,21/08/2016 19:00:00,90.66043663
KYINDMAIL01.corp.local,21/08/2016 18:00:00,90.65994787
KYINDMAIL01.corp.local,21/08/2016 16:00:00,90.65701485
KYINDMAIL01.corp.local,21/08/2016 15:00:00,90.65994739
KYINDMAIL01.corp.local,21/08/2016 13:00:00,90.66679048
KYINDMAIL01.corp.local,21/08/2016 12:00:00,90.66825676
KYINDMAIL01.corp.local,21/08/2016 10:00:00,90.667768
KYINDMAIL01.corp.local,21/08/2016 09:00:00,90.66679048
KYINDMAIL01.corp.local,21/08/2016 07:00:00,90.67070055
KYINDMAIL01.corp.local,21/08/2016 06:00:00,90.67558813
KYINDMAIL01.corp.local,21/08/2016 04:00:00,90.67021179
KYINDMAIL01.corp.local,21/08/2016 03:00:00,90.66434669
KYINDMAIL01.corp.local,21/08/2016 01:00:00,90.66434669
KYINDMAIL01.corp.local,21/08/2016 00:00:00,90.66141415
KYINDMAIL01.corp.local,20/08/2016 22:00:00,90.6584816
KYINDMAIL01.corp.local,20/08/2016 21:00:00,90.65897036
KYINDMAIL01.corp.local,20/08/2016 19:00:00,90.65994787
KYINDMAIL01.corp.local,20/08/2016 18:00:00,90.66288042
KYINDMAIL01.corp.local,20/08/2016 16:00:00,90.66239166
KYINDMAIL01.corp.local,20/08/2016 15:00:00,90.66679048
KYINDMAIL01.corp.local,20/08/2016 13:00:00,90.67314434
KYINDMAIL01.corp.local,20/08/2016 12:00:00,90.67118931
KYINDMAIL01.corp.local,20/08/2016 10:00:00,90.67070055
KYINDMAIL01.corp.local,20/08/2016 09:00:00,90.67021179
KYINDMAIL01.corp.local,20/08/2016 07:00:00,90.66923428
KYINDMAIL01.corp.local,20/08/2016 06:00:00,90.66581297
KYINDMAIL01.corp.local,20/08/2016 04:00:00,90.66288042
KYINDMAIL01.corp.local,20/08/2016 03:00:00,90.66532421
KYINDMAIL01.corp.local,20/08/2016 01:00:00,90.66679048
KYINDMAIL01.corp.local,20/08/2016 00:00:00,90.66336918
KYINDMAIL01.corp.local,19/08/2016 22:00:00,90.6619029
KYINDMAIL01.corp.local,19/08/2016 21:00:00,90.66581297
KYINDMAIL01.corp.local,19/08/2016 19:00:00,90.66092491
KYINDMAIL01.corp.local,19/08/2016 18:00:00,90.65554857
KYINDMAIL01.corp.local,19/08/2016 16:00:00,90.64919472
KYINDMAIL01.corp.local,19/08/2016 15:00:00,90.63697529
KYINDMAIL01.corp.local,19/08/2016 13:00:00,90.63257647
KYINDMAIL01.corp.local,19/08/2016 12:00:00,90.62964344
KYINDMAIL01.corp.local,19/08/2016 10:00:00,90.6257329
KYINDMAIL01.corp.local,19/08/2016 07:00:00,90.62182283
KYINDMAIL01.corp.local,19/08/2016 06:00:00,90.62231159
KYINDMAIL01.corp.local,19/08/2016 04:00:00,90.62768841
KYINDMAIL01.corp.local,19/08/2016 03:00:00,90.63355398
KYINDMAIL01.corp.local,19/08/2016 01:00:00,90.63110971
KYINDMAIL01.corp.local,19/08/2016 00:00:00,90.62328911
KYINDMAIL01.corp.local,18/08/2016 22:00:00,90.62231159
KYINDMAIL01.corp.local,18/08/2016 21:00:00,90.62475538
KYINDMAIL01.corp.local,18/08/2016 19:00:00,90.62817717
KYINDMAIL01.corp.local,18/08/2016 18:00:00,90.63159847
KYINDMAIL01.corp.local,18/08/2016 16:00:00,90.63159847
KYINDMAIL01.corp.local,18/08/2016 15:00:00,90.63110971
KYINDMAIL01.corp.local,18/08/2016 13:00:00,90.62622166
KYINDMAIL01.corp.local,18/08/2016 12:00:00,90.61742401
KYINDMAIL01.corp.local,18/08/2016 10:00:00,90.61204767
KYINDMAIL01.corp.local,18/08/2016 09:00:00,90.6140027
KYINDMAIL01.corp.local,18/08/2016 07:00:00,90.61546898
KYINDMAIL01.corp.local,18/08/2016 06:00:00,90.62768841
KYINDMAIL01.corp.local,18/08/2016 04:00:00,90.63648653
KYINDMAIL01.corp.local,18/08/2016 03:00:00,90.63599777
KYINDMAIL01.corp.local,18/08/2016 01:00:00,90.63159847
KYINDMAIL01.corp.local,18/08/2016 00:00:00,90.62524414
KYINDMAIL01.corp.local,17/08/2016 22:00:00,90.62328911
KYINDMAIL01.corp.local,17/08/2016 21:00:00,90.61742401
KYINDMAIL01.corp.local,17/08/2016 19:00:00,90.6140027
KYINDMAIL01.corp.local,17/08/2016 18:00:00,90.60764837
KYINDMAIL01.corp.local,17/08/2016 16:00:00,90.60373831
KYINDMAIL01.corp.local,17/08/2016 15:00:00,90.59933948
KYINDMAIL01.corp.local,17/08/2016 13:00:00,90.58858633
KYINDMAIL01.corp.local,17/08/2016 12:00:00,90.5900526
KYINDMAIL01.corp.local,17/08/2016 10:00:00,90.59689522
KYINDMAIL01.corp.local,17/08/2016 09:00:00,90.59982777
KYINDMAIL01.corp.local,17/08/2016 07:00:00,90.59885025
KYINDMAIL01.corp.local,17/08/2016 06:00:00,90.59885025
KYINDMAIL01.corp.local,17/08/2016 04:00:00,90.59640646
KYINDMAIL01.corp.local,17/08/2016 03:00:00,90.5959177
KYINDMAIL01.corp.local,17/08/2016 01:00:00,90.60080528
KYINDMAIL01.corp.local,17/08/2016 00:00:00,90.60080528
KYINDMAIL01.corp.local,16/08/2016 22:00:00,90.60031652
KYINDMAIL01.corp.local,16/08/2016 21:00:00,90.60080528
KYINDMAIL01.corp.local,16/08/2016 19:00:00,90.59836149
KYINDMAIL01.corp.local,16/08/2016 18:00:00,90.59445143
KYINDMAIL01.corp.local,16/08/2016 16:00:00,90.58858633
KYINDMAIL01.corp.local,16/08/2016 15:00:00,90.58320951
KYINDMAIL01.corp.local,16/08/2016 13:00:00,90.58272076
KYINDMAIL01.corp.local,16/08/2016 12:00:00,90.58174324
KYINDMAIL01.corp.local,16/08/2016 10:00:00,90.57978773
KYINDMAIL01.corp.local,16/08/2016 09:00:00,90.57978773
KYINDMAIL01.corp.local,16/08/2016 07:00:00,90.58711958
KYINDMAIL01.corp.local,16/08/2016 06:00:00,90.5900526
KYINDMAIL01.corp.local,16/08/2016 04:00:00,90.5866313
KYINDMAIL01.corp.local,16/08/2016 03:00:00,90.58760881
KYINDMAIL01.corp.local,16/08/2016 01:00:00,90.59298515
KYINDMAIL01.corp.local,16/08/2016 00:00:00,90.54655123
KYINDMAIL01.corp.local,15/08/2016 22:00:00,90.54312992
KYINDMAIL01.corp.local,15/08/2016 21:00:00,90.59151888
KYINDMAIL01.corp.local,15/08/2016 19:00:00,90.58809757
KYINDMAIL01.corp.local,15/08/2016 18:00:00,90.58467627
KYINDMAIL01.corp.local,15/08/2016 16:00:00,90.58125448
KYINDMAIL01.corp.local,15/08/2016 15:00:00,90.57099009
KYINDMAIL01.corp.local,15/08/2016 13:00:00,90.5626812
KYINDMAIL01.corp.local,15/08/2016 12:00:00,90.56121492
KYINDMAIL01.corp.local,15/08/2016 10:00:00,90.55779314
KYINDMAIL01.corp.local,15/08/2016 09:00:00,90.55192757
KYINDMAIL01.corp.local,15/08/2016 07:00:00,90.55877066
KYINDMAIL01.corp.local,15/08/2016 06:00:00,90.56414747
KYINDMAIL01.corp.local,15/08/2016 04:00:00,90.56463623
KYINDMAIL01.corp.local,15/08/2016 03:00:00,90.56708002
KYINDMAIL01.corp.local,15/08/2016 01:00:00,90.56854629
KYINDMAIL01.corp.local,15/08/2016 00:00:00,90.57099009
CTMERCORPDC02.corp.local,28/11/2016 00:00:00,84.30963373
CTMERCORPDC02.corp.local,27/11/2016 23:00:00,84.21996498
CTMERCORPDC02.corp.local,27/11/2016 22:00:00,84.38299847
CTMERCORPDC02.corp.local,27/11/2016 21:00:00,84.38218355
CTMERCORPDC02.corp.local,27/11/2016 20:00:00,84.38136864
CTMERCORPDC02.corp.local,27/11/2016 18:00:00,84.38952017
CTMERCORPDC02.corp.local,27/11/2016 17:00:00,84.3976717
CTMERCORPDC02.corp.local,27/11/2016 16:00:00,84.39604187
CTMERCORPDC02.corp.local,27/11/2016 15:00:00,84.39604187
CTMERCORPDC02.corp.local,27/11/2016 14:00:00,84.39604187
CTMERCORPDC02.corp.local,27/11/2016 13:00:00,84.39441109
CTMERCORPDC02.corp.local,27/11/2016 12:00:00,84.38625956
CTMERCORPDC02.corp.local,27/11/2016 11:00:00,84.37810802
CTMERCORPDC02.corp.local,27/11/2016 10:00:00,84.3976717
CTMERCORPDC02.corp.local,27/11/2016 09:00:00,84.40093231
CTMERCORPDC02.corp.local,27/11/2016 08:00:00,84.40419292
CTMERCORPDC02.corp.local,27/11/2016 07:00:00,84.40093231
CTMERCORPDC02.corp.local,27/11/2016 06:00:00,84.3976717
CTMERCORPDC02.corp.local,27/11/2016 05:00:00,84.39441109
CTMERCORPDC02.corp.local,27/11/2016 04:00:00,84.39278126
CTMERCORPDC02.corp.local,27/11/2016 03:00:00,84.39033556
CTMERCORPDC02.corp.local,27/11/2016 02:00:00,84.38788986
CTMERCORPDC02.corp.local,27/11/2016 01:00:00,84.38299847
CTMERCORPDC02.corp.local,27/11/2016 00:00:00,84.38381386
CTMERCORPDC02.corp.local,26/11/2016 23:00:00,84.38462925
CTMERCORPDC02.corp.local,26/11/2016 22:00:00,84.37484741
CTMERCORPDC02.corp.local,26/11/2016 21:00:00,84.3715868
CTMERCORPDC02.corp.local,26/11/2016 20:00:00,84.36832619
CTMERCORPDC02.corp.local,26/11/2016 19:00:00,84.36506557
CTMERCORPDC02.corp.local,26/11/2016 18:00:00,84.36425018
CTMERCORPDC02.corp.local,26/11/2016 17:00:00,84.36343479
CTMERCORPDC02.corp.local,26/11/2016 16:00:00,84.39604187
CTMERCORPDC02.corp.local,26/11/2016 15:00:00,84.39522648
CTMERCORPDC02.corp.local,26/11/2016 14:00:00,84.39441109
CTMERCORPDC02.corp.local,26/11/2016 12:00:00,84.39522648
CTMERCORPDC02.corp.local,26/11/2016 11:00:00,84.39604187
CTMERCORPDC02.corp.local,26/11/2016 10:00:00,84.38788986
CTMERCORPDC02.corp.local,26/11/2016 09:00:00,84.38707447
CTMERCORPDC02.corp.local,26/11/2016 08:00:00,84.38625908
CTMERCORPDC02.corp.local,26/11/2016 06:00:00,84.38625908
CTMERCORPDC02.corp.local,26/11/2016 05:00:00,84.38625908
CTMERCORPDC02.corp.local,26/11/2016 04:00:00,84.37810802
CTMERCORPDC02.corp.local,26/11/2016 03:00:00,84.37647772
CTMERCORPDC02.corp.local,26/11/2016 02:00:00,84.37484741
CTMERCORPDC02.corp.local,26/11/2016 00:00:00,84.38462925
CTMERCORPDC02.corp.local,25/11/2016 23:00:00,84.39441109
CTMERCORPDC02.corp.local,25/11/2016 22:00:00,84.38299847
CTMERCORPDC02.corp.local,25/11/2016 21:00:00,84.37892294
CTMERCORPDC02.corp.local,25/11/2016 20:00:00,84.37484741
CTMERCORPDC02.corp.local,25/11/2016 19:00:00,84.37321663
CTMERCORPDC02.corp.local,25/11/2016 18:00:00,84.37321663
CTMERCORPDC02.corp.local,25/11/2016 17:00:00,84.37321663
CTMERCORPDC02.corp.local,25/11/2016 15:00:00,84.38055325
CTMERCORPDC02.corp.local,25/11/2016 14:00:00,84.38788986
CTMERCORPDC02.corp.local,25/11/2016 13:00:00,84.38625908
CTMERCORPDC02.corp.local,25/11/2016 12:00:00,84.37810755
CTMERCORPDC02.corp.local,25/11/2016 11:00:00,84.36995602
